"","confirm","recover","death","confirm_daily","recover_daily","death_daily","confirm_RP","recover_RP","death_RP","Exists","ConfDR","DeathR","HealR","RiskD","RiskT"
"X3.9.20",96,21,3,15,0,0,0.0250567411207718,0.00548116212016884,0.00078302316002412,72,1.15384615384615,0.03125,0.21875,0,7
"X3.10.20",112,21,3,16,0,0,0.0292328646409005,0.00548116212016884,0.00078302316002412,88,1.06666666666667,0.0267857142857143,0.1875,0,7
"X3.11.20",133,21,3,21,0,0,0.0347140267610693,0.00548116212016884,0.00078302316002412,109,1.3125,0.0225563909774436,0.157894736842105,0,7
"X3.12.20",133,21,3,0,0,0,0.0347140267610693,0.00548116212016884,0.00078302316002412,109,0,0.0225563909774436,0.157894736842105,0,7
"X3.13.20",205,23,3,72,2,0,0.0535065826016482,0.00600317756018492,0.00078302316002412,179,0,0.0146341463414634,0.11219512195122,2,7.66666666666667
"X3.14.20",256,23,3,51,0,0,0.0668179763220583,0.00600317756018492,0.00078302316002412,230,0.708333333333333,0.01171875,0.08984375,0,7.66666666666667
"X3.15.20",305,23,3,49,0,0,0.0796073546024522,0.00600317756018492,0.00078302316002412,279,0.96078431372549,0.00983606557377049,0.0754098360655738,0,7.66666666666667
"X3.16.20",385,23,3,80,0,0,0.100487972203095,0.00600317756018492,0.00078302316002412,359,1.63265306122449,0.00779220779220779,0.0597402597402597,0,7.66666666666667
"X3.17.20",464,23,5,79,0,2,0.121107582083731,0.00600317756018492,0.0013050386000402,436,0.9875,0.0107758620689655,0.0495689655172414,0,4.6
"X3.18.20",588,23,6,124,0,1,0.153472539364728,0.00600317756018492,0.00156604632004824,559,1.56962025316456,0.0102040816326531,0.0391156462585034,0,3.83333333333333
"X3.19.20",710,26,6,122,3,0,0.185315481205708,0.00678620072020904,0.00156604632004824,678,0.983870967741935,0.00845070422535211,0.0366197183098592,3,4.33333333333333
"X3.20.20",832,26,7,122,0,1,0.217158423046689,0.00678620072020904,0.00182705404005628,799,1,0.00841346153846154,0.03125,0,3.71428571428571
"X3.21.20",1125,26,7,293,0,0,0.293633685009045,0.00678620072020904,0.00182705404005628,1092,2.40163934426229,0.00622222222222222,0.0231111111111111,0,3.71428571428571
"X3.22.20",1654,88,7,529,62,0,0.431706768893298,0.0229686793607075,0.00182705404005628,1559,1.80546075085324,0.00423216444981862,0.0532043530834341,62,12.5714285714286
"X3.23.20",1788,88,7,134,0,0,0.466681803374376,0.0229686793607075,0.00182705404005628,1693,0.253308128544423,0.00391498881431767,0.0492170022371365,0,12.5714285714286
"X3.24.20",2204,127,8,416,39,1,0.57526101489772,0.0331479804410211,0.00208806176006432,2069,3.1044776119403,0.00362976406533575,0.0576225045372051,39,15.875
"X3.25.20",2575,141,8,371,14,0,0.672094879020703,0.0368020885211337,0.00208806176006432,2426,0.891826923076923,0.00310679611650485,0.0547572815533981,14,17.625
"X3.26.20",3099,199,13,524,58,5,0.808862924304916,0.0519405362816,0.00339310036010452,2887,1.41239892183288,0.00419490158115521,0.0642142626653759,11.6,15.3076923076923
"X3.27.20",3517,231,13,418,32,0,0.917964151268277,0.0602927833218573,0.00339310036010452,3273,0.797709923664122,0.00369633210122263,0.0656809781063406,32,17.7692307692308
"X3.28.20",4097,294,14,580,63,1,1.06934862887294,0.0767362696823638,0.00365410808011256,3789,1.38755980861244,0.00341713448865023,0.0717598242616549,63,21
"X3.29.20",4504,300,17,407,6,3,1.17557877091621,0.078302316002412,0.00443713124013668,4187,0.701724137931034,0.00377442273534636,0.066607460035524,2,17.6470588235294
"X3.30.20",4956,320,18,452,20,1,1.29355426035985,0.0835224704025728,0.00469813896014472,4618,1.11056511056511,0.0036319612590799,0.0645682001614205,20,17.7777777777778
"X3.31.20",5212,432,19,256,112,1,1.3603722366819,0.112755335043473,0.00495914668015276,4761,0.566371681415929,0.00364543361473523,0.0828856485034536,112,22.7368421052632
"X4.1.20",5576,505,21,364,73,2,1.45537904676483,0.13180889860406,0.00548116212016884,5050,1.421875,0.0037661406025825,0.0905667144906743,36.5,24.047619047619
"X4.2.20",5921,612,25,345,107,4,1.54542671016761,0.159736724644921,0.006525193000201,5284,0.947802197802198,0.00422225975342003,0.103360918763722,26.75,24.48
"X4.3.20",6206,752,29,285,140,4,1.6198139103699,0.196277805446046,0.00756922388023316,5425,0.826086956521739,0.00467289719626168,0.121173058330648,35,25.9310344827586
"X4.4.20",6513,828,31,307,76,2,1.69994328041237,0.216114392166657,0.00809123932024924,5654,1.07719298245614,0.00475971134653769,0.127130354675265,38,26.7096774193548
"X4.5.20",6739,913,36,226,85,5,1.75893102513418,0.238300048367341,0.00939627792028944,5790,0.736156351791531,0.00534203887817184,0.135480041549191,17,25.3611111111111
"X4.6.20",6919,1256,41,180,343,5,1.80591241473563,0.327825696330098,0.0107013165203296,5622,0.79646017699115,0.00592571180806475,0.181529122705593,68.6,30.6341463414634
"X4.7.20",7072,1321,46,153,65,5,1.84584659589686,0.344791198130621,0.0120063551203698,5705,0.85,0.00650452488687783,0.186792986425339,13,28.7173913043478
"X4.8.20",7237,1362,51,165,41,5,1.88891286969819,0.355492514650951,0.01331139372041,5824,1.07843137254902,0.0070471189719497,0.188199530192069,8.2,26.7058823529412
"X4.9.20",7364,1789,52,127,427,1,1.92206085013921,0.466942811094384,0.0135724014404181,5523,0.76969696969697,0.00706137968495383,0.242938620315046,427,34.4038461538462
"X4.10.20",7516,2166,56,152,377,4,1.96173402358043,0.565342721537415,0.0146164323204502,5294,1.19685039370079,0.00745077168706759,0.288185204896221,94.25,38.6785714285714
"X4.11.20",7633,2228,61,117,62,5,1.99227192682137,0.581525200177913,0.0159214709204904,5344,0.769736842105263,0.00799161535438229,0.291890475566619,12.4,36.5245901639344
"X4.12.20",7663,2277,64,30,49,3,2.00010215842161,0.594314578458307,0.0167044940805146,5322,0.256410256410256,0.00835182043586063,0.297142111444604,16.3333333333333,35.578125
"X4.13.20",7718,2352,66,55,75,2,2.01445758302205,0.61389015745891,0.0172265095205306,5300,1.83333333333333,0.00855143819642394,0.304742161181653,37.5,35.6363636363636
"X4.14.20",7799,2814,71,81,462,5,2.0355992083427,0.734475724102625,0.0185315481205708,4914,1.47272727272727,0.00910373124759585,0.360815489165278,92.4,39.6338028169014
"X4.15.20",7844,2914,72,45,100,1,2.04734455574307,0.760576496103429,0.0187925558405789,4858,0.555555555555556,0.00917899031106578,0.371494135645079,100,40.4722222222222
"X4.16.20",7887,3125,72,43,211,0,2.05856788770341,0.815649125025125,0.0187925558405789,4690,0.955555555555556,0.00912894636744009,0.396221630531254,211,43.4027777777778
"X4.17.20",7955,4624,77,68,1499,5,2.07631641266396,1.20689969731718,0.0200975944406191,3254,1.58139534883721,0.00967944688874921,0.581269641734758,299.8,60.0519480519481
"X4.18.20",7993,4991,78,38,367,1,2.08623470602426,1.30268953056013,0.0203586021606271,2924,0.558823529411765,0.00975853872138121,0.62442136869761,367,63.9871794871795
"X4.19.20",8002,5036,79,9,45,1,2.08858377550434,1.31443487796049,0.0206196098806352,2887,0.236842105263158,0.00987253186703324,0.629342664333917,45,63.746835443038
"X4.20.20",8012,5101,79,10,65,0,2.09119385270442,1.33140037976101,0.0206196098806352,2832,1.11111111111111,0.00986020968547179,0.636669995007489,65,64.5696202531646
"X4.21.20",8017,5133,80,5,32,1,2.09249889130446,1.33975262680127,0.0208806176006432,2804,0.5,0.00997879506049645,0.640264438069103,32,64.1625
"X4.22.20",8024,5168,81,7,35,1,2.09432594534451,1.34888789700155,0.0211416253206512,2775,1.4,0.0100947158524427,0.644067796610169,35,63.8024691358025
"X4.23.20",8143,5227,92,119,59,11,2.12538586402547,1.36428735248203,0.0240127102407397,2824,17,0.0112980474026771,0.641901019280363,5.36363636363636,56.8152173913044
