"","confirm","recover","death","confirm_daily","recover_daily","death_daily","confirm_RP","recover_RP","death_RP","Exists","ConfDR","DeathR","HealR","RiskD","RiskT"
"X2.13.20",2,2,0,0,0,0,4.84130726130901e-05,4.84130726130901e-05,0,0,0,0,1,0,2
"X2.14.20",2,2,0,0,0,0,4.84130726130901e-05,4.84130726130901e-05,0,0,0,0,1,0,2
"X2.15.20",2,2,0,0,0,0,4.84130726130901e-05,4.84130726130901e-05,0,0,0,0,1,0,2
"X2.16.20",2,2,0,0,0,0,4.84130726130901e-05,4.84130726130901e-05,0,0,0,0,1,0,2
"X2.17.20",2,2,0,0,0,0,4.84130726130901e-05,4.84130726130901e-05,0,0,0,0,1,0,2
"X2.18.20",2,2,0,0,0,0,4.84130726130901e-05,4.84130726130901e-05,0,0,0,0,1,0,2
"X2.19.20",2,2,0,0,0,0,4.84130726130901e-05,4.84130726130901e-05,0,0,0,0,1,0,2
"X2.20.20",2,2,0,0,0,0,4.84130726130901e-05,4.84130726130901e-05,0,0,0,0,1,0,2
"X2.21.20",2,2,0,0,0,0,4.84130726130901e-05,4.84130726130901e-05,0,0,0,0,1,0,2
"X2.22.20",2,2,0,0,0,0,4.84130726130901e-05,4.84130726130901e-05,0,0,0,0,1,0,2
"X2.23.20",2,2,0,0,0,0,4.84130726130901e-05,4.84130726130901e-05,0,0,0,0,1,0,2
"X2.24.20",2,2,0,0,0,0,4.84130726130901e-05,4.84130726130901e-05,0,0,0,0,1,0,2
"X2.25.20",2,2,0,0,0,0,4.84130726130901e-05,4.84130726130901e-05,0,0,0,0,1,0,2
"X2.26.20",4,2,0,2,0,0,9.68261452261802e-05,4.84130726130901e-05,0,2,0,0,0.5,0,2
"X2.27.20",4,2,0,0,0,0,9.68261452261802e-05,4.84130726130901e-05,0,2,0,0,0.5,0,2
"X2.28.20",4,2,0,0,0,0,9.68261452261802e-05,4.84130726130901e-05,0,2,0,0,0.5,0,2
"X2.29.20",6,2,0,2,0,0,0.00014523921783927,4.84130726130901e-05,0,4,0,0,0.333333333333333,0,2
"X3.1.20",6,2,0,0,0,0,0.00014523921783927,4.84130726130901e-05,0,4,0,0,0.333333333333333,0,2
"X3.2.20",6,2,0,0,0,0,0.00014523921783927,4.84130726130901e-05,0,4,0,0,0.333333333333333,0,2
"X3.3.20",7,2,0,1,0,0,0.000169445754145815,4.84130726130901e-05,0,5,0,0,0.285714285714286,0,2
"X3.4.20",7,2,0,0,0,0,0.000169445754145815,4.84130726130901e-05,0,5,0,0,0.285714285714286,0,2
"X3.5.20",7,2,0,0,0,0,0.000169445754145815,4.84130726130901e-05,0,5,0,0,0.285714285714286,0,2
"X3.6.20",9,2,0,2,0,0,0.000217858826758905,4.84130726130901e-05,0,7,0,0,0.222222222222222,0,2
"X3.7.20",9,2,0,0,0,0,0.000217858826758905,4.84130726130901e-05,0,7,0,0,0.222222222222222,0,2
"X3.8.20",16,3,0,7,1,0,0.000387304580904721,7.26196089196352e-05,0,13,0,0,0.1875,1,3
"X3.9.20",16,3,0,0,0,0,0.000387304580904721,7.26196089196352e-05,0,13,0,0,0.1875,0,3
"X3.10.20",28,3,0,12,0,0,0.000677783016583261,7.26196089196352e-05,0,25,0,0,0.107142857142857,0,3
"X3.11.20",34,4,0,6,1,0,0.000823022234422532,9.68261452261802e-05,0,30,0.5,0,0.117647058823529,1,4
"X3.12.20",35,4,0,1,0,0,0.000847228770729077,9.68261452261802e-05,0,31,0.166666666666667,0,0.114285714285714,0,4
"X3.13.20",48,4,0,13,0,0,0.00116191374271416,9.68261452261802e-05,0,44,13,0,0.0833333333333333,0,4
"X3.14.20",56,4,0,8,0,0,0.00135556603316652,9.68261452261802e-05,0,52,0.615384615384615,0,0.0714285714285714,0,4
"X3.15.20",91,4,0,35,0,0,0.0022027948038956,9.68261452261802e-05,0,87,4.375,0,0.043956043956044,0,4
"X3.16.20",187,6,0,96,2,0,0.00452662228932392,0.00014523921783927,0,181,2.74285714285714,0,0.0320855614973262,2,6
"X3.17.20",305,7,0,118,1,0,0.00738299357349624,0.000169445754145815,0,298,1.22916666666667,0,0.0229508196721311,1,7
"X3.18.20",379,7,1,74,0,1,0.00917427726018057,0.000169445754145815,2.42065363065451e-05,371,0.627118644067797,0.00263852242744063,0.0184696569920844,0,7
"X3.19.20",546,20,3,167,13,2,0.0132167688233736,0.000484130726130901,7.26196089196352e-05,523,2.25675675675676,0.00549450549450549,0.0366300366300366,6.5,6.66666666666667
"X3.20.20",610,20,4,64,0,1,0.0147659871469925,0.000484130726130901,9.68261452261802e-05,586,0.383233532934132,0.00655737704918033,0.0327868852459016,0,5
"X3.21.20",848,18,5,238,-2,1,0.0205271427879502,0.000435717653517811,0.000121032681532725,825,3.71875,0.00589622641509434,0.0212264150943396,-2,3.6
"X3.22.20",901,12,7,53,-6,2,0.0218100892121971,0.000290478435678541,0.000169445754145815,882,0.222689075630252,0.00776914539400666,0.0133185349611543,-3,1.71428571428571
"X3.23.20",1022,12,9,121,0,2,0.024739080105289,0.000290478435678541,0.000217858826758905,1001,2.28301886792453,0.00880626223091976,0.0117416829745597,0,1.33333333333333
"X3.24.20",1130,31,11,108,19,2,0.0273533860263959,0.000750402625502897,0.000266271899371996,1088,0.892561983471074,0.00973451327433628,0.0274336283185841,9.5,2.81818181818182
"X3.25.20",1222,40,13,92,9,2,0.0295803873665981,0.000968261452261802,0.000314684971985086,1169,0.851851851851852,0.0106382978723404,0.0327332242225859,4.5,3.07692307692308
"X3.26.20",1369,48,14,147,8,1,0.0331387482036602,0.00116191374271416,0.000338891508291631,1307,1.59782608695652,0.0102264426588751,0.0350620891161432,8,3.42857142857143
"X3.27.20",1550,51,16,181,3,2,0.0375201312751448,0.0012345333516338,0.000387304580904721,1483,1.2312925170068,0.0103225806451613,0.0329032258064516,1.5,3.1875
"X3.28.20",1680,63,18,130,12,2,0.0406669809949957,0.00152501178731234,0.000435717653517811,1599,0.718232044198895,0.0107142857142857,0.0375,6,3.5
"X3.29.20",1788,69,20,108,6,2,0.0432812869161026,0.00167025100515161,0.000484130726130901,1699,0.830769230769231,0.0111856823266219,0.0385906040268456,3,3.45
"X3.30.20",1914,124,28,126,55,8,0.0463313104907272,0.00300161050201159,0.000677783016583261,1762,1.16666666666667,0.0146290491118077,0.06478578892372,6.875,4.42857142857143
"X3.31.20",2159,132,33,245,8,5,0.0522619118858308,0.00319526279246395,0.000798815698115987,1994,1.94444444444444,0.01528485409912,0.0611394163964799,1.6,4
"X4.1.20",2346,154,36,187,22,3,0.0567885341751547,0.00372780659120794,0.000871435307035622,2156,0.763265306122449,0.0153452685421995,0.0656436487638534,7.33333333333333,4.27777777777778
"X4.2.20",2658,186,44,312,32,8,0.0643409735027967,0.00450241575301738,0.00106508759748798,2428,1.66844919786096,0.0165537998495109,0.0699774266365688,4,4.22727272727273
"X4.3.20",2936,192,50,278,6,6,0.0710703905960163,0.00464765497085665,0.00121032681532725,2694,0.891025641025641,0.0170299727520436,0.0653950953678474,1,3.84
"X4.4.20",3087,204,54,151,12,4,0.0747255775783046,0.00493813340653519,0.00130715296055343,2829,0.543165467625899,0.0174927113702624,0.0660835762876579,3,3.77777777777778
"X4.5.20",3454,293,61,367,89,7,0.0836093764028066,0.0070925151378177,0.00147659871469925,3100,2.43046357615894,0.0176606832657788,0.0848291835552982,12.7142857142857,4.80327868852459
"X4.6.20",4100,346,70,646,53,9,0.0992467988568347,0.00837546156206459,0.00169445754145815,3684,1.76021798365123,0.0170731707317073,0.084390243902439,5.88888888888889,4.94285714285714
"X4.7.20",4417,520,80,317,174,10,0.106920270866009,0.0125873988794034,0.0019365229045236,3817,0.490712074303406,0.0181118406158026,0.117726964002717,17.4,6.5
"X4.8.20",4703,560,88,286,40,8,0.113843340249681,0.0135556603316652,0.00213017519497596,4055,0.902208201892745,0.0187114607697215,0.119072932170955,5,6.36363636363636
"X4.9.20",5042,670,93,339,110,5,0.1220493560576,0.0162183793253852,0.00225120787650869,4279,1.18531468531469,0.0184450614835383,0.132883776279254,22,7.20430107526882
"X4.10.20",5342,830,100,300,160,7,0.129311316949564,0.0200914251344324,0.00242065363065451,4412,0.884955752212389,0.0187195806813927,0.15537251965556,22.8571428571429,8.3
"X4.11.20",5724,868,123,382,38,23,0.138558213818664,0.0210112735140811,0.00297740396570504,4733,1.27333333333333,0.0214884696016771,0.151642208245982,1.65217391304348,7.05691056910569
"X4.12.20",6098,1140,132,374,272,9,0.147611458397312,0.0275954513894614,0.00319526279246395,4826,0.979057591623037,0.0216464414562152,0.186946539849131,30.2222222222222,8.63636363636364
"X4.13.20",6555,1210,139,457,70,7,0.158673845489403,0.0292899089309195,0.00336470854660976,5206,1.22192513368984,0.0212051868802441,0.184591914569031,10,8.70503597122302
"X4.14.20",7123,1500,149,568,290,10,0.17242315811152,0.0363098044598176,0.00360677390967521,5474,1.24288840262582,0.0209181524638495,0.210585427488418,29,10.0671140939597
"X4.15.20",7895,1577,168,772,77,19,0.191110604140173,0.0381737077554215,0.00406669809949957,6150,1.35915492957746,0.0212792906903103,0.19974667511083,4.05263157894737,9.38690476190476
"X4.16.20",8775,1782,195,880,205,27,0.212412356089933,0.0431360476982633,0.00472027457977628,6798,1.13989637305699,0.0222222222222222,0.203076923076923,7.59259259259259,9.13846153846154
"X4.17.20",9170,1920,217,395,138,22,0.221973937931018,0.0464765497085665,0.00525281837852028,7033,0.448863636363636,0.0236641221374046,0.20937840785169,6.27272727272727,8.84792626728111
"X4.18.20",10107,2004,234,937,84,17,0.244655462450251,0.0485098987583163,0.00566432949573154,7869,2.37215189873418,0.0231522707034728,0.198278420896408,4.94117647058824,8.56410256410256
"X4.19.20",11163,2061,266,1056,57,32,0.270217564789962,0.0498896713277893,0.00643893865754098,8836,1.12700106723586,0.023828719878169,0.184627788228971,1.78125,7.74812030075188
"X4.20.20",11775,2175,284,612,114,18,0.285031965009568,0.0526492164667355,0.00687465631105879,9316,0.579545454545455,0.0241188959660297,0.184713375796178,6.33333333333333,7.65845070422535
"X4.21.20",13389,2284,318,1614,109,34,0.324101314608332,0.0552877289241489,0.00769767854548133,10787,2.63725490196078,0.0237508402419897,0.170587795951901,3.20588235294118,7.18238993710692
"X4.22.20",14315,2378,339,926,94,21,0.346516567228192,0.0575631433369641,0.00820601580791877,11598,0.573729863692689,0.0236814530213063,0.16611945511701,4.47619047619048,7.01474926253687
"X4.23.20",15872,2771,371,1557,393,32,0.384206144257483,0.0670763121054363,0.00898062496972821,12730,1.68142548596112,0.0233744959677419,0.174584173387097,12.28125,7.46900269541779
